numero_de_cliente	prob
64663521	3.56954588375866e-07
64677381	0.000173740314474554
64679021	1.36976768835675e-06
64679431	1.10899034616212e-06
64682821	1.52391688653172e-05
64688201	1.19964409316681e-06
64704631	2.98385813342637e-05
64705861	6.42369774011773e-06
64707381	5.56324924662225e-07
64710831	9.21627722500215e-06
64712121	3.58495600611119e-07
64724281	1.47106850669557e-06
64725041	8.29525745378698e-06
64728731	7.8793218909148e-05
64743761	9.77481998737765e-06
64744871	3.01193196178942e-05
64751011	8.04660250409584e-05
64752761	3.64790141609116e-06
64755161	9.44304446378803e-07
64765921	1.08762470073363e-06
64765981	1.2961931656059e-05
64766391	2.94872491339841e-06
64766741	3.0292407837947e-06
64768551	1.5507276559142e-06
64774811	1.95027111471857e-06
64779431	0.000134635260605693
64779491	1.07311688405864e-06
64786681	6.37548944868054e-07
64790951	1.71012702023071e-06
64792181	4.3442406133211e-05
64812241	9.94373168671697e-07
64814341	5.25611145815259e-06
64817211	1.43457095742001e-06
64826041	0.000127120530348536
64828261	1.52825026196232e-06
64831711	2.41677756807064e-06
64835981	1.02275185099693e-06
64838381	2.80983035839522e-05
64842531	1.00258166458868e-05
64844051	0.000189944000250293
64845751	0.000299803933968324
64845921	2.77155406250572e-06
64847911	0.000478730338350725
64853641	0.000111247978266213
64857621	4.61814906257256e-05
64857911	6.54226876234003e-07
64861421	7.33073477814919e-06
64870781	1.1366729249907e-06
64873001	3.95244709075207e-06
64874581	1.01093441148549e-06
64879371	3.50003463274148e-07
64879781	1.44638821150893e-05
64883061	8.02320008145615e-06
64887211	0.000222653635680259
64889961	2.84757772610073e-07
64893351	9.39868958083289e-07
64893761	8.57263458699064e-07
64897151	1.09566853469924e-05
64901891	1.39023376783113e-06
64902301	4.40091933133883e-05
64903001	8.90833737384629e-06
64909901	2.16849005760194e-05
64914581	5.972795584995e-06
64915281	3.91072620931336e-05
64919141	1.06802289275993e-05
64920601	0.000370150754363629
64921421	3.77699174969011e-06
64924051	7.06380286175844e-07
64928321	1.45218847348815e-05
64934171	1.47234892041605e-06
64935281	4.26824619814647e-06
64951951	2.63155573351813e-05
64957331	1.28504961630223e-06
64960311	1.96119136250642e-06
64964991	2.93491913400609e-06
64965401	2.03540350038901e-06
64968501	6.38645231108885e-06
64971771	0.000222529953738979
64973701	7.68068316673825e-06
64975871	4.56000179837591e-07
64976451	1.04076310510326e-06
64984461	8.35556725450604e-07
64984641	5.29056391590932e-06
64987621	1.23537745562449e-06
64990781	4.45188372657261e-06
64991541	3.21727952802035e-06
64992711	4.85324927104274e-05
65000311	3.90165724159409e-06
65000841	8.4023136397132e-06
65002011	1.42400472730755e-06
65023761	2.22410717817831e-05
65026101	9.4379435461897e-07
65026161	8.49555037471096e-07
65027801	1.1976318075269e-06
65058971	9.20847443542798e-06
65072011	2.16921297407886e-06
65072771	3.39297006665964e-05
65078911	1.30118840499097e-05
65079731	7.46610342350113e-05
65111541	1.61994615389304e-06
65116631	2.12349710441872e-06
65127331	2.11893443036741e-06
65199441	3.51455105423506e-06
65205931	0.00151176243958672
65217511	4.42159091890668e-06
65219031	1.49402629688257e-06
65222891	0.000187026425991227
65227161	2.15492213728199e-07
65247861	6.45466772805131e-07
65258621	8.97417072403139e-07
65268391	1.01444615976165e-05
65269561	7.89494932155516e-06
65271021	3.86174399368865e-05
65275231	4.68059276250867e-06
65296051	1.48432833340966e-06
65310551	1.22617084270356e-05
65320671	2.64902439650515e-06
65341431	8.16223270854112e-06
65349381	1.15146750300014e-06
65362891	2.71206799026309e-05
65369971	2.46345894000827e-06
65374061	0.000103874719158643
65393771	2.00119638427461e-05
65429151	0.00050649679212156
65461551	1.333852556587e-05
65463891	3.88115064829699e-06
65466461	5.06236099136042e-06
65466931	8.18864907009413e-06
65467161	1.18100166710525e-05
65469681	2.44172820453347e-06
65470321	1.16764998970002e-06
65505411	3.6738421926654e-06
65508451	0.000588094754911676
65537051	1.33482732114529e-05
65538981	9.07672394583169e-07
65543191	5.75682776954325e-05
65553131	1.39147605801849e-05
65572491	8.6538481291593e-06
65573951	0.000106331965016719
65577631	6.26848731020574e-05
65582021	6.53881262033865e-06
65595531	9.63385904695263e-06
65596291	1.34908864388406e-06
65600731	4.30274016259504e-07
65603541	1.7812573123219e-06
65605941	1.77950565998977e-06
65606581	1.05857015934486e-05
65607871	3.36722646020342e-05
65616291	2.83690644149312e-06
65629621	0.000115569529523463
65631141	0.00172995406252921
65631901	2.29162297966209e-05
65637461	5.5438545126864e-06
65646761	1.41087271132513e-05
65649041	3.07795953234364e-05
65653131	0.000167124276532486
65653251	8.74356192788644e-06
65666001	4.73007032860642e-06
65671201	9.42593649658462e-06
65676931	5.05315026092399e-07
65699801	2.00313596187851e-06
65703661	0.000320080868003344
65705471	1.88131422407092e-05
65722021	9.24454850721139e-07
65724421	4.9278163525861e-06
65728631	5.01075121053028e-06
65730211	2.55517041820171e-06
65750971	1.52242798667017e-06
65752081	5.25637291554642e-05
65757401	1.6530214862268e-05
65760271	0.0158011614419387
65762261	6.07500507213143e-06
65762491	2.47952714801039e-06
65805181	7.4343718031719e-07
65808341	1.71105924960306e-06
65812081	4.4787633823764e-05
65816061	7.05534868733321e-07
65817231	1.45404199720053e-06
65817811	1.85802253519384e-06
65819511	2.51606966682791e-06
65836351	3.62480589629703e-06
65837051	5.90496123914451e-06
65838751	0.000403712825776402
65839391	2.57058927773301e-05
65844951	3.31107832993848e-06
65866121	0.000117548778848504
65867171	2.21635303291848e-05
65868281	3.62584057156137e-05
65872261	1.27075668813982e-05
65887871	5.85026513838035e-06
65900391	3.11125344232623e-06
65902141	3.12134770195779e-06
65902261	3.71332555178239e-06
65913311	2.74343859602554e-06
65923371	2.0493642801655e-05
65947001	6.61615471740156e-05
65956591	3.21669329336089e-06
65956821	0.000278006601962161
65957171	0.0126373167706536
65971851	2.04037269225975e-05
65980451	6.593680636316e-05
65994311	6.03962890932579e-05
65996471	0.000148645599736926
66000101	8.63817415166327e-06
66003431	2.86566810731829e-05
66006881	0.000236795015882367
66008931	1.09338735279483e-05
66016061	3.93111742000013e-06
66030681	5.12440483324167e-05
66050511	0.000455595571262246
66055891	8.63005153605098e-06
66061151	4.20942337199909e-06
66061971	3.52967835028747e-06
66063201	7.99433073252133e-06
66065131	3.70955445938022e-06
66068581	2.26850424027196e-05
66085361	5.65481207311371e-05
66086941	6.38595816620737e-05
66090861	5.06841176537637e-06
66091621	5.01923634188793e-05
66094601	8.09571054663909e-07
66101621	1.25042150183205e-05
66102261	9.09655492212229e-07
66102381	3.43579774958728e-06
66110571	3.53619300424122e-06
66120391	8.19113220139754e-07
66121561	1.78790493883476e-06
66125951	9.70433249849116e-07
66126941	2.35541982777788e-05
66137761	0.000143137942496086
66143081	0.001015769632608
66148521	8.39214185307217e-05
66151391	7.4515632166534e-06
66153961	0.00246197207377223
66158581	1.69487865874402e-06
66162561	8.24527994944205e-06
66164311	8.69033604805949e-07
66167181	2.95163924738472e-06
66167941	4.59473384322309e-06
66170101	0.000366170688022952
66174311	0.00030220837896488
66178291	1.79047176398486e-06
66180451	5.36022802747968e-06
66185831	4.33774898755451e-05
66197061	2.87433361249377e-05
66197181	2.56469132225247e-05
66200161	2.40233639047368e-05
66200221	5.99689145503032e-05
66209811	1.43424969582234e-06
66216711	4.56904837768106e-06
66220921	1.19075564539685e-05
66223261	4.74329551198643e-06
66223551	5.96239602701002e-06
66239171	2.86399419137293e-06
66245191	4.63862987991715e-07
66248641	0.00036231509355512
66249051	1.09418689577584e-06
66257821	3.59640854272319e-06
66262501	8.20169361870436e-07
66268291	7.95062355025964e-06
66276301	4.50717755890065e-06
66277411	7.85304174338594e-06
66279341	4.95402834003136e-06
66281271	3.1620077554041e-06
66282441	1.49555582543274e-06
66289811	9.43398016072019e-07
66305191	8.84067190870222e-06
66313031	5.38782433749039e-07
66315131	4.20480828229216e-06
66315951	4.04801272469804e-06
66319811	7.70232486726424e-07
66321451	6.74809984884082e-07
66321801	3.84894118931632e-06
66323791	4.72707086429638e-06
66327941	0.0044482204377417
66329231	3.57370058693997e-05
66351571	0.312365589903774
66353321	0.000143565305038974
66357121	6.8010232711187e-06
66365951	7.87342884656069e-07
66368471	1.64004809688549e-05
66378121	5.19706028541261e-06
66378291	3.72746913003972e-05
66384141	7.30701952292504e-07
66388351	8.88395323926928e-06
66389641	0.00166598933756341
66394551	0.000388349273431712
66395251	5.79063705524882e-07
66404431	4.26892000343335e-06
66408291	7.99596702879308e-05
66412911	0.000603331760011506
66437361	1.70398368389259e-06
66440051	1.09434846175536e-05
66441041	1.18205378474246e-05
66442741	0.00010395056318445
66445491	5.58390214195411e-06
66447771	1.56287614185165e-05
66458881	1.9036776304999e-06
66459521	5.1804299499104e-07
66459931	0.000127471243353281
66464141	1.40017306673171e-05
66465311	2.02811848175394e-06
66465371	0.000125278213817137
66474321	8.69085725641978e-07
66487831	2.0436559394994e-06
66493561	2.26742631840105e-05
66495841	6.40465849536599e-06
66496661	0.00114695342078779
66500811	1.17497289541579e-05
66504381	5.75403236707375e-05
66508351	1.91355478187898e-05
66511161	4.52644394018505e-07
66520871	1.59089550761198e-06
66520931	2.35778928122815e-06
66521631	2.69666324102934e-06
66522211	5.30524602341834e-06
66522451	1.54206318746519e-06
66528061	3.06204311832544e-06
66530931	0.00464186545114197
66533561	1.85901569593962e-05
66535021	1.9841406767872e-05
66548121	3.11608359072424e-05
66558121	0.00055317289874967
66558241	5.47644715033269e-07
66561281	5.86147121099753e-05
66568941	8.76838154842834e-06
66586721	4.41560732062771e-06
66617831	5.29955541507588e-05
66619061	9.76022625289366e-05
66619411	6.46591789409799e-06
66639471	1.85500299206803e-06
66641161	2.89695605748679e-06
66646311	2.77715909996455e-06
66650171	5.03520228273166e-07
66650811	7.29515678400213e-05
66653501	1.57731813118135e-06
66665841	1.77599896196907e-05
66670231	0.0413558780011946
66671691	4.6224117449689e-06
66675201	8.75956317848902e-06
66676601	0.000242379588056864
66682571	1.02018409808446e-06
66687951	6.32309056662239e-06
66690931	3.76652722225071e-05
66694671	1.32667413796639e-06
66703911	3.37378781741107e-06
66709001	1.26771029011411e-05
66712221	2.50384142639845e-06
66712921	1.51477462159094e-05
66714151	2.65439774341872e-06
66716021	0.000345745554923813
66716081	6.53230246063102e-07
66730461	2.60971483082723e-05
66732451	6.47096124671853e-06
66736251	5.34934229944926e-07
66758361	4.06818293286179e-05
66760291	0.0122128901776373
66764851	1.62755347386541e-07
66771811	3.66100680096973e-06
66772981	9.62774784165212e-07
66780111	6.30853935159661e-06
66780171	7.7951417663976e-07
66780521	1.77866657669193e-05
66790111	2.64886688518992e-06
66792861	1.61754218800572e-06
66802631	1.96001495907651e-06
66808301	0.000262422441414697
66813211	4.62812750960092e-06
66822101	5.32765001706794e-06
66825671	0.000124612541360054
66827311	8.53982272752767e-05
66828651	2.95284916196913e-05
66832981	6.89465219396549e-07
66835261	2.14374666934327e-06
66839531	4.22623964458756e-06
66853331	2.04607381109096e-05
66855201	4.75010204202629e-06
66859411	3.95870041663408e-07
66861341	4.40625722828546e-06
66862511	1.35286394076627e-05
66889881	9.99025148858665e-07
66890701	1.53754643016813e-06
66896491	7.10393381571172e-05
66896611	2.60232758568913e-07
66896961	3.29156073107308e-05
66900231	6.1062631503934e-05
66905441	1.4507959532539e-06
66908131	2.62434549963399e-06
66911231	3.45647465018036e-05
66913511	6.11123234065743e-06
66917191	5.36910133442929e-06
66931991	1.80103104227232e-06
66936201	5.64205335011651e-05
66936551	7.72307324608879e-06
66937661	9.68227933953479e-07
66940411	3.09917884067499e-06
66948541	3.8981216864577e-05
66959881	2.70314140392615e-07
66960701	2.39400018104174e-05
66963391	2.69572781810775e-06
66976671	0.0231505704356599
66981231	5.7729342158221e-06
66982221	0.00226937569333231
66984971	0.000390074786014032
66996551	7.46007932468977e-07
66997251	1.4965225160098e-05
66997311	7.89038823381955e-06
66997431	7.73590571810702e-05
67007311	5.66320018344453e-05
67018011	2.56586674308659e-05
67018481	6.72384812044024e-05
67035321	0.00222382076796762
67037661	9.11769617674576e-06
67039771	5.48582709192324e-07
67044271	1.16094124711341e-06
67044331	5.59143627738777e-05
67050531	1.91458841496966e-05
67050941	1.82684269689039e-06
67052111	0.000158631651341099
67063101	1.56349328912055e-05
67085731	4.83441227238058e-07
67086381	1.82981985678754e-06
67087081	4.27880816632141e-06
67088251	1.37529988170789e-05
67090591	3.89856248159135e-06
67098481	2.2911021849737e-05
67100591	9.62837656094988e-07
67103511	0.000681635034995092
67110241	6.93169705086196e-05
67113631	2.34952257967014e-06
67115791	1.61599926718701e-06
67117841	2.22199976245103e-06
67119071	3.4932220355873e-06
67119651	4.69647389508882e-06
67124621	1.95147162793649e-06
67127781	1.04247890316481e-06
67131701	4.12286717884308e-06
67134041	4.35981891054499e-06
67141761	1.4141618980216e-05
67145911	7.52513201455302e-06
67157201	2.07504630227109e-06
67158251	2.49437716468736e-06
67160121	4.19163023896512e-06
67176441	1.23992385230642e-06
67182521	9.4606933948747e-06
67183631	6.30518703553397e-06
67186731	0.0414584567125566
67189071	3.88372938765913e-06
67190821	3.38167685628629e-06
67195501	3.14206317427905e-05
67197781	2.67644024069819e-06
67216031	3.81564857448174e-06
67218721	8.79949771510862e-06
67221291	2.44185185615437e-06
67230881	1.82988454152965e-05
67233981	1.47527908725949e-06
67257141	3.035304724302e-06
67262231	0.00983017173667888
67271061	4.9450023041621e-05
67275151	1.91010156313734e-06
67277961	1.9086173427461e-06
67281411	2.1861661834264e-06
67284571	7.22951805862524e-06
67285681	8.27093076422028e-06
67288081	4.55509359020789e-06
67289131	9.87539099443831e-07
67293811	5.08144905926138e-07
67293981	9.49893482762116e-06
67296151	5.05357625967761e-06
67301701	3.38807290818423e-06
67305271	3.44245214604188e-07
67306091	5.441287816902e-07
67308721	0.000608693912672276
67309951	4.22505460817487e-06
67310941	0.000122180877854296
67321821	5.64908496486746e-06
67322111	1.35945210582534e-06
67323461	1.97105089852972e-05
67324861	1.11926011076859e-05
67326151	3.0826875696523e-06
67329891	1.11768280645742e-05
67329951	0.000716499587992776
67331351	0.000187713175394105
67353811	1.93167524591886e-05
67353871	0.000165205735853428
67355271	8.25487747191721e-06
67360241	1.39677844902468e-06
67361761	1.0381618670723e-06
67364631	3.9062664751445e-06
67366851	1.95282232926817e-06
67368491	1.5555999004417e-06
67374511	0.00224949761843298
67379831	4.1779668931188e-06
67382931	2.58410330605233e-06
67387381	0.000164729415932143
67396151	9.19815607702054e-06
67401941	2.57923572403165e-06
67406441	1.70932092217717e-05
67410071	3.74902518457264e-06
67413171	0.000210901947928263
67419661	0.000185594088201103
67422231	1.1670136825162e-06
67423461	0.000551381634213344
67423751	6.25273848623972e-05
67423871	1.07177416134649e-06
67427961	1.86229890817697e-06
67429541	1.10483909797502e-05
67434161	1.06258216092466e-06
67438021	0.00275413704074278
67440241	4.15717883526462e-06
67448201	0.00023228340530936
67450421	1.21667586783067e-06
67451651	1.04821196628091e-06
67457731	2.28873809620864e-06
67460301	2.72532970070134e-05
67461241	3.01842726191856e-06
67472231	2.66818942132107e-06
67473931	1.31068754253117e-06
67501061	3.36971275475033e-06
67532351	2.27937212556512e-06
67537851	4.6445221902669e-05
67538961	7.4657588059931e-05
67539431	4.05874249884527e-06
67540481	3.72811907731648e-05
67540891	1.04256698679247e-06
67541711	2.42028207419898e-06
67542351	2.15097916751056e-05
67560421	1.889405988558e-06
67565981	1.76506041994748e-06
67566151	7.84031940674271e-06
67566741	1.79685398739798e-05
67568961	1.76735038196227e-06
67569431	0.000251787805751568
67580831	9.13913554430454e-05
67584631	5.40935425450978e-06
67590071	6.04910842599594e-07
67599841	4.48458368184385e-06
67609081	1.1998981678619e-05
67609311	9.88591994126553e-06
67611941	2.59267204737606e-06
67622181	1.70828312158453e-05
67622941	9.60051465081179e-06
67632061	6.22794344488318e-06
67634111	1.87932045844482e-06
67635101	1.11124845381462e-05
67636271	1.48946161734198e-06
67638611	8.39245004526432e-06
67643991	2.95157056638731e-06
67644751	5.00923556702405e-06
67655981	2.11320196148289e-06
67669141	7.38223840242585e-07
67669901	1.05676696364381e-06
67671361	0.000282134443979022
67671651	4.04804740239017e-06
67675221	1.8798016379465e-06
67676741	7.29737100946942e-06
67678201	6.32909341739908e-07
67679721	6.76609588334762e-06
67687151	0.00195843388645033
67691771	5.36273476822457e-06
67693171	8.74210140112881e-07
67700661	6.12083984067902e-07
67706331	8.51901931238168e-06
67711421	5.64975719627564e-07
67717441	1.30813357395648e-06
67717791	7.09543178757599e-06
67728671	1.40854288135735e-06
67732471	0.000130989046119659
67741361	6.30387579021983e-06
67742941	2.51215898798987e-06
67747441	1.12036387643335e-06
67747791	7.02403133348609e-05
67748671	9.22652428432271e-07
67753001	0.0453192985506765
67753291	3.91147977579786e-05
67756801	0.00144665285191882
67758611	9.31129834895823e-06
67774991	2.18092949004562e-06
67779491	2.06748087585073e-06
67786331	8.087930836145e-06
67786861	1.44379675405529e-06
67794871	1.60119936290372e-06
67798851	3.46286193315808e-05
67800251	9.45877320400106e-07
67802241	1.11954892868114e-05
67803991	1.0609502692743e-06
67809901	6.72257001520795e-07
67819491	9.60174985805449e-07
67820661	7.24209812345371e-07
67825981	9.76483599733695e-05
67826571	1.42079047081361e-05
67826861	4.54443532448721e-05
67831481	0.000124470868889075
67831541	2.55581798275669e-06
67843761	5.12184354153378e-05
67844581	0.000138556908244606
67845571	2.9954741241448e-06
67846331	3.49745267426556e-06
67852121	1.19682014011066e-06
67852531	0.000537343194972301
67854811	7.5181358109003e-06
67856981	4.92537435115202e-06
67864231	1.74034470318563e-05
67866041	0.0253685089131129
67869141	4.43320999214155e-06
67869431	3.4341943887367e-05
67871421	6.57358512377552e-06
67878911	6.5829455295405e-07
67880371	2.31061922821942e-06
67891541	8.78564381961754e-07
67892301	0.000190805715884018
67892941	8.15123673059804e-07
67898091	0.000124549130144682
67899491	0.00311589797164864
67907331	1.13751011787337e-05
67910081	0.000133553975609057
67912361	4.44938776778531e-06
67924111	2.84789406176389e-06
67939611	1.5499775499671e-06
67940081	3.74140232530719e-05
67946281	3.03305953249925e-06
67953061	8.87117436415641e-07
67954351	2.93523884829439e-06
67957331	0.000132120976807129
67961071	9.36210832614213e-06
67968381	7.74512709086348e-06
67975461	1.91982717354316e-05
67976861	7.40911283512012e-05
67979321	2.41841879047969e-05
67982011	1.24477998197064e-06
67982771	2.63120687026659e-06
67984001	2.95587319793034e-06
67985341	0.000229396758217648
67987271	0.00109108596070965
67992481	5.05500925927056e-06
67993471	3.96744425902443e-05
68004001	1.26253032611859e-06
68017331	2.07327860553201e-06
68019321	8.86604278318301e-06
68020431	6.1525648994292e-07
68029031	5.20669072078918e-05
68029201	8.46169793448803e-06
68029671	3.60080515775298e-06
68029731	6.94341740436253e-07
68030551	7.35677858508376e-05
68030721	3.49501415056427e-07
68032071	6.96843235313559e-05
68033941	7.77779354115093e-07
68034171	1.38728131526603e-06
68039671	8.81379236471498e-07
68044641	0.000145993994167688
68045401	5.06691242651071e-06
68047741	0.000334274911573136
68049791	5.952469799689e-07
68050021	3.57751307131797e-06
68053241	1.089426539391e-06
68061891	7.52328875057249e-06
68065581	2.97540800009719e-06
68070431	7.69572476022394e-06
68078501	1.36027300897839e-05
68083061	2.0588482618315e-06
68085521	1.65094266907906e-06
68095111	2.7444905448015e-06
68095231	0.00393533703754262
68101191	0.000566299218077935
68107101	5.24942502538436e-07
68109031	1.26103785938559e-06
68114291	2.56218546419161e-05
68114351	0.000108489361698874
68117451	1.08435524229507e-05
68120491	1.44914542528443e-06
68120841	1.58129661709517e-05
68123941	2.52110823068375e-06
68133711	1.66909762447463e-05
68136051	0.000160431929098302
68136691	4.66348788910324e-06
68150431	0.000203798765266909
68160431	0.0005922533202433
68167571	3.88613802103904e-05
68168971	1.24560473998736e-06
68170491	1.83104758796686e-05
68172421	3.29066568976817e-06
68175461	6.58647548715527e-06
68182191	0.000230684215370011
68185521	0.0131967148919297
68197921	5.08655279968086e-06
68201251	3.70586827778063e-06
68208211	1.21664953058516e-06
68209321	7.7355367923812e-06
68214001	3.87062801484994e-05
68221081	2.24683726129249e-06
68226811	1.29677198747739e-06
68227281	7.06689256307674e-05
68234121	0.000186666189330161
68237281	3.61101116422245e-06
68240141	2.79181691869474e-05
68245521	4.19064133729868e-05
68248271	4.32892235878029e-06
68248801	1.27703059994009e-05
68250901	6.1943745006226e-06
68251371	5.79649015284568e-07
68257281	8.12094974854787e-06
68259211	6.34098692925539e-06
68267981	1.79266304993721e-06
68269031	0.000249904925030342
68269501	5.36645433175898e-06
68269791	1.62275751142359e-05
68275231	2.16088228397061e-06
68277161	0.00247111147514213
68277921	1.72292055529344e-06
68289381	1.15556575655414e-06
68290791	0.000105224127923825
68293651	0.000122817032761552
68294821	7.54954822054341e-06
68299911	1.41269805632175e-05
68300261	5.8111981892362e-06
68306051	2.83360680466405e-05
68307101	2.28789701823852e-06
68313301	2.74292721183926e-05
68317921	0.000350052015369408
68319791	2.3507608410023e-05
68325291	2.36617261122487e-06
68353481	2.4686647294305e-05
68356811	0.000713508853459378
68358511	7.17448268365771e-06
68359911	8.51165213028358e-06
68365231	0.00194279115617896
68366751	3.56056550971673e-06
68367341	3.43562461791616e-05
68369681	8.55035928978789e-06
68370731	5.50961781792876e-06
68381551	0.00121596093572923
68386581	8.38985064504e-06
68394651	6.21899504558537e-06
68395411	6.36487464239877e-06
68404591	0.000130696917795524
68408101	2.43741229967306e-06
68412311	1.04922421627389e-05
68412721	3.60096089196233e-06
68414301	0.000320207508935488
68422721	1.53380165938295e-05
68436461	7.50178281574689e-05
68437571	2.07943133791944e-06
68438161	7.90923178670018e-06
68438741	0.000226717918727143
68440911	2.99838222851793e-06
68459561	7.35850082859378e-06
68464651	1.79843894917948e-06
68482251	2.42661423743148e-06
68485821	0.00212349248686685
68489211	0.117954980167196
68490731	4.67632207461975e-07
68493951	1.99035178853411e-06
68501141	5.03558832947473e-06
68502491	1.00396582741955e-05
68505001	7.64391088154264e-05
68509801	1.10405381999784e-05
68510851	1.99813319231124e-06
68514181	1.93207166412755e-05
68530031	0.00254286564464056
68531321	5.95414299230777e-06
68532901	0.0194855145109659
68533071	1.23076249055773e-05
68542841	1.86488490518038e-06
68551141	2.61373054228074e-06
68560031	0.00280966543362218
68560501	1.97044376942819e-06
68562081	6.54216655240984e-06
68568101	1.65979976648764e-05
68571261	4.19505054839865e-06
68571671	2.96771899819267e-06
68573311	7.73132429979262e-07
68575591	2.87505476674899e-06
68577171	0.000174725656907344
68582141	0.0684474849130659
68584421	5.82078854071942e-06
68585471	1.02849447684349e-05
68587461	2.98871666214268e-06
68589101	2.24634250463404e-05
68596701	6.3673601845959e-06
68600091	1.83167885057628e-05
68606171	0.00638112097183283
68612491	1.05939206261575e-05
68614651	8.37874598515137e-06
68615411	9.01917726962163e-06
68620971	9.35932839620489e-05
68622781	0.000883342268003597
68623951	0.000106059964303077
68631961	8.13752866526595e-07
68638571	5.87809995879673e-06
68643721	2.03950120394125e-06
68651441	6.44933458308936e-07
68652141	1.30225521253973e-05
68656471	1.02890084712953e-05
68662551	2.09640038947793e-05
68665531	1.07112783397015e-05
68667991	1.97709179672801e-05
68671261	5.93057876472223e-06
68674831	2.31440193867672e-05
68675181	5.74432640591356e-07
68680211	3.04304578490716e-06
68687461	5.99327195486817e-06
68688631	1.76312240089248e-05
68688751	9.39086913639117e-06
68695471	1.76453468435628e-06
68695591	2.92684128609575e-07
68698691	3.94949632795383e-07
68712841	1.0469820462537e-05
68718571	6.80947033089517e-06
68724771	2.72548729909537e-06
68727461	7.21708020910593e-06
68728691	7.45425443387885e-07
68730741	6.18533649022412e-06
68737231	5.93774191193013e-05
68743431	3.97843299543569e-06
68748401	2.56749100371401e-06
68753601	0.000116923765932923
68757641	6.82446690830263e-06
68760391	8.8837023331834e-06
68762201	5.61508235595925e-07
68766531	6.21172487315952e-06
68767461	4.93065279367523e-06
68767581	5.43095120601334e-06
68774421	1.10752392386081e-06
68784601	1.97149830875075e-06
68817931	1.6859818000899e-05
68831971	1.01126945239808e-05
68841441	3.70514381845256e-05
68854071	7.11165766893304e-05
68856181	5.32413870079756e-05
68859921	5.27388006984949e-06
68873491	3.86422939118709e-05
68876181	3.62490832514316e-06
68887581	1.90496411271544e-05
68888111	6.52752112774101e-06
68893901	1.78369181403165e-05
68899981	5.16243435198485e-06
68918111	2.05372418423008e-06
68929571	1.85795326258404e-06
68930271	2.41068452243103e-06
68950101	1.11164193630972e-05
68952611	0.000301975951357893
68982031	1.21367923608083e-06
69001501	1.60495199329612e-06
69002671	3.02335884873161e-05
69004191	3.36036481260606e-07
69012851	1.25833308769108e-05
69029751	3.06389256080008e-06
69031331	4.58304406499948e-05
69033901	2.28097466392503e-06
69037121	0.000126348257979038
69039461	6.05549080063444e-07
69048991	4.59067504584152e-05
69049051	1.63221417260187e-06
69050041	5.79685066497654e-05
69050511	3.80105344201503e-06
69059631	1.42626872793158e-05
69063081	5.63761546220496e-06
69070801	3.95924011122432e-07
69070921	1.33347395650278e-05
69073961	3.55802878964262e-06
69075011	2.61348377105284e-06
69077061	7.8363433118599e-06
69077121	4.89571068616506e-06
69081271	4.45669612413869e-05
69083321	1.84368181524123e-06
69086181	7.5356245504713e-06
69088291	0.00232595251134017
69089341	8.47061832170495e-05
69089811	7.66220502455247e-07
69092031	1.75735713341427e-06
69109811	1.48990026412271e-05
69110221	2.36854049925727e-05
69116651	0.000739144927428237
69117471	4.61034435362381e-06
69131681	1.09404073210633e-05
69139401	1.08631880895615e-06
69152381	6.67046083449792e-05
69152851	2.90864819962991e-06
69157121	1.94110187257823e-06
69158641	1.68933828827378e-05
69160631	2.16905147789656e-06
69163141	1.19783979222822e-05
69175601	2.15631144463975e-06
69176301	2.25452351334019e-06
69184021	6.37970114089415e-07
69186651	9.69265540077872e-07
69191101	0.00108994214816591
69195541	1.24227516243799e-05
69205891	2.70628911891276e-06
69214721	2.30673556398816e-06
69220981	8.622425494447e-05
69227591	8.27461604548438e-06
69230511	2.2634897455142e-07
69235601	2.87884052376202e-06
69243321	1.49138837421572e-05
69245541	1.84212869804053e-06
69246771	0.000173678121347647
69248991	2.40534790530885e-06
69258231	3.96119484729488e-06
69260571	1.19371423259012e-06
69263091	0.00022954568436015
69264081	1.90731408214672e-06
69268291	1.44344376139047e-05
69269871	2.84118106332123e-06
69276011	2.18795487874619e-06
69281041	6.42366608277412e-07
69281451	2.63507890835588e-05
69283031	0.000449415133388202
69291041	1.44912942143965e-06
69291391	1.39062348442686e-05
69295661	0.00195074450797222
69296891	3.07402931196968e-06
69307881	4.88544441331792e-07
69308761	4.34720363438125e-06
69308881	1.04221811603931e-06
69310221	8.45460601553157e-06
69312911	0.000636108695903835
69314961	1.79806201739591e-06
69324901	2.88598341625964e-05
69326071	1.56406060696473e-06
69330221	0.000169246845393723
69332681	3.96730564338077e-06
69333321	9.25841656628305e-06
69340401	2.82521080393694e-06
69341101	6.84476104190879e-07
69341981	6.88043091236123e-06
69347651	4.11752284357868e-06
69352681	7.28954340629371e-06
69353441	5.66082455989108e-07
69354841	2.53924742022451e-06
69356421	0.000232435096383725
69358531	1.3087002027492e-05
69366131	2.97917234493267e-06
69368061	2.41030745645028e-06
69368471	3.22851397917212e-06
69373501	7.12694168575365e-05
69373731	0.000154957142471712
69373791	9.98096916366707e-07
69380281	1.61225345024286e-05
69381801	2.71426798699222e-06
69387181	1.23023672667083e-05
69392621	0.00125401064921695
69392971	4.47734851613071e-06
69395781	2.05425843005949e-06
69398591	1.10329909356666e-06
69402211	2.35718711828341e-06
69403851	1.05099484356138e-06
69412041	2.2157379412778e-06
69415371	1.88947029522711e-06
69415431	7.23533494571089e-06
